age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
51,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States
20,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
39,Local-gov,11.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States
27,Private,13.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines
34,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?
54,Self-emp-not-inc,6.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States
42,State-gov,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
36,?,14.0,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States
54,Private,4.5,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States
47,Local-gov,9.0,Divorced,Other-service,Own-child,White,Female,0,0,32,United-States
29,Private,6.0,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States
36,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
40,State-gov,9.0,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0,0,84,United-States
35,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
44,Private,12.0,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States
24,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States
18,Private,9.0,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
32,Self-emp-inc,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
39,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States
53,State-gov,9.0,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,28,United-States
34,Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,84,United-States
43,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
37,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
41,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
35,Private,13.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,1590,40,South
56,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States
30,Private,10.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
19,Private,10.0,Never-married,Exec-managerial,Own-child,White,Male,0,0,15,United-States
51,Self-emp-inc,10.0,Divorced,Sales,Own-child,White,Female,0,0,70,United-States
39,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,?
21,Private,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,Mexico
24,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,Hungary
48,Private,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States
35,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,35,United-States
45,Private,14.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
51,Private,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
32,Private,10.0,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States
20,Federal-gov,9.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
42,Private,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
37,Private,9.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,55,United-States
54,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States
33,Private,9.0,Divorced,Adm-clerical,Own-child,Other,Female,0,0,65,United-States
18,Private,8.0,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
45,Private,11.0,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,United-States
24,State-gov,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
51,Local-gov,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,32,United-States
20,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
24,Private,9.0,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States
35,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Local-gov,13.0,Divorced,Prof-specialty,Own-child,Black,Female,0,0,40,United-States
24,Local-gov,10.0,Separated,Protective-serv,Not-in-family,White,Male,0,0,60,United-States
22,?,10.0,Never-married,?,Own-child,White,Male,0,0,40,United-States
72,Self-emp-not-inc,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States
45,Private,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,50,United-States
19,Private,10.0,Never-married,Sales,Own-child,White,Male,0,0,30,United-States
43,State-gov,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
46,Private,10.0,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,30,United-States
26,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
42,Federal-gov,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
27,Private,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States
46,Private,9.0,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
27,Federal-gov,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
23,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
32,Private,11.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
51,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,63,United-States
30,Private,9.0,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,3411,0,40,United-States
64,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
39,Private,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0,1485,38,United-States
41,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,United-States
49,Self-emp-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
41,Private,9.0,Divorced,Craft-repair,Unmarried,White,Male,2174,0,40,Japan
35,Federal-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
52,Local-gov,5.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
66,Private,13.0,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0,0,99,United-States
29,Private,14.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States
38,Private,13.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,8,United-States
31,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,45,United-States
31,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
90,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States
26,Private,13.0,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States
31,Private,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0,3770,37,Puerto-Rico
60,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States
58,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
42,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States
52,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States
38,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States
38,Private,10.0,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
56,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
65,Private,5.0,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States
34,Private,13.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
37,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
23,Self-emp-inc,13.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
43,Self-emp-not-inc,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States
24,Private,9.0,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States
29,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,60,Germany
20,Private,10.0,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
20,Private,10.0,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
21,?,6.0,Never-married,?,Unmarried,White,Female,0,0,30,United-States
69,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States
36,Private,9.0,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,40,United-States
35,Private,10.0,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
28,Local-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,52,United-States
43,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,65,United-States
22,Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,28,United-States
22,Private,6.0,Never-married,Sales,Own-child,White,Female,0,0,30,United-States
46,Private,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0,0,54,United-States
30,Private,14.0,Never-married,Tech-support,Unmarried,White,Male,0,0,45,Nicaragua
36,Private,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,33,United-States
40,Self-emp-not-inc,9.0,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States
17,Private,8.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States
35,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,7298,0,48,United-States
42,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador
39,Private,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
28,Private,9.0,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,35,United-States
33,Private,9.0,Separated,Tech-support,Not-in-family,White,Male,0,0,40,United-States
43,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
68,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
54,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
28,Private,6.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
44,Local-gov,12.0,Divorced,Protective-serv,Not-in-family,White,Female,0,0,56,United-States
44,Local-gov,13.0,Married-civ-spouse,Protective-serv,Wife,Black,Female,15024,0,40,United-States
23,Private,9.0,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
28,Private,10.0,Divorced,Tech-support,Not-in-family,White,Male,0,0,24,United-States
25,Private,13.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,70,United-States
44,Private,9.0,Never-married,Sales,Other-relative,White,Female,0,0,15,United-States
42,Private,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
61,Private,9.0,Divorced,Other-service,Other-relative,White,Female,0,0,99,United-States
37,Private,10.0,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
59,State-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
43,Private,7.0,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,80,United-States
28,Private,11.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,India
38,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
29,Private,9.0,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States
38,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
52,Private,9.0,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
45,Private,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,14,United-States
55,Private,9.0,Widowed,Adm-clerical,Own-child,White,Female,0,0,40,United-States
54,Local-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
48,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
19,Private,10.0,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States
39,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,China
42,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
22,Private,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States
66,Private,9.0,Widowed,Sales,Not-in-family,White,Female,0,0,16,United-States
53,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
37,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
36,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines
37,Private,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
33,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
24,Self-emp-inc,13.0,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
28,Self-emp-not-inc,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States
33,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99999,0,56,United-States
65,State-gov,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2653,0,8,United-States
44,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
24,Private,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
34,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,2202,0,40,United-States
21,Private,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,53,United-States
42,Private,9.0,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
27,Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
22,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
29,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
18,Private,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,Puerto-Rico
53,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States
42,?,9.0,Separated,?,Unmarried,White,Male,0,0,40,United-States
32,Private,9.0,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
37,Private,9.0,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
47,Self-emp-inc,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
26,Self-emp-inc,10.0,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States
38,Private,9.0,Divorced,Other-service,Unmarried,Black,Female,0,0,32,United-States
35,Private,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States
24,Private,9.0,Never-married,Sales,Own-child,White,Male,0,0,35,El-Salvador
42,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States
52,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,85,United-States
49,?,10.0,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
44,Local-gov,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,15,United-States
22,Private,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
25,Private,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
21,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States
29,Private,9.0,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,United-States
34,Private,9.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
54,Federal-gov,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
80,Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States
37,Local-gov,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Canada
54,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
36,Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
26,Private,10.0,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States
21,State-gov,10.0,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
36,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
24,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
54,Local-gov,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States
24,Private,13.0,Married-civ-spouse,Sales,Husband,Black,Male,0,0,30,United-States
35,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,60,United-States
44,Private,4.5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico
63,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States
59,Private,9.0,Divorced,Tech-support,Unmarried,White,Male,0,0,60,United-States
56,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States
31,State-gov,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
24,Private,14.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,56,United-States
44,Private,13.0,Married-spouse-absent,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,40,Laos
48,Private,10.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
66,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
20,Private,12.0,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
